"Atlantic Coastal Pine Barrens (8.5.4)"
2018
"NatureServe-NEIWPCC Northeast FQA Project. Metzler, K., Ring, R. and D. Faber-Langendoen. Database of coefficients of conservatism for Omernik Level 3 Ecoregion 84"
"Atlantic Coastal Pine Barrens (8.5.4) (MA, NY, RI) (Omernik III Ecoregions: 84), 2018"

"Total Species:",2094
"Native Species:",1601
"Non-native Species:",493
"Total Mean C:",4.4
"Native Mean C:",5.8

"Scientific Name",Family,Acronym,Native?,C,W,Physiognomy,Duration,"Common Name"
"Crataegus lumaria",,CRLU3,native,2,,,,
"Crataegus macrosperma",,CRMA3,native,2,,,,
"Crataegus monogyna",,CRMO3,non-native,0,,,,
"Crataegus pedicellata",,CRPE,native,3,,,,
"Crataegus persimilis",,CRPE6,native,2,,,,
"Crataegus pruinosa",,CRPR2,native,2,,,,
"Crataegus straminea",,CRST10,native,2,,,,
"Crataegus succulenta",,CRSU5,native,3,,,,
"Crepis capillaris",,CRCA3,non-native,0,,,,
"Crocus angustifolius",,CRAN5,non-native,0,,,,
"Crocus vernus",,CRVE4,non-native,0,,,,
"Crotalaria sagittalis",,CRSA4,native,4,,,,
"Cryptotaenia canadensis",,CRCA9,native,6,,,,
"Cucumis melo",,CUME,non-native,0,,,,
"Cucurbita maxima",,CUMA3,non-native,0,,,,
"Cucurbita pepo",,CUPE,non-native,0,,,,
"Cunila origanoides",,CUOR,native,8,,,,
"Cuscuta campestris",,CUCA2,native,1,,,,
"Cuscuta cephalanthi",,CUCE,native,6,,,,
"Cuscuta compacta",,CUCO2,native,6,,,,
"Cuscuta coryli",,CUCO3,native,7,,,,
"Cuscuta epithymum",,CUEP,non-native,0,,,,
"Cuscuta gronovii var. gronovii",,CUGRG,native,3,,,,
"Cuscuta gronovii var. latiflora",,CUGRL,native,7,,,,
"Cuscuta pentagona",,CUPE3,native,7,,,,
"Cuscuta pentagona var. pentagona",,CUPEP2,native,1,,,,
"Cuscuta polygonorum",,CUPO,native,6,,,,
"Cymbalaria muralis",,CYMU,non-native,0,,,,
"Cynanchum louiseae",,CYLO11,non-native,0,,,,
"Cynodon dactylon",,CYDA,non-native,0,,,,
"Cynoglossum amabile",,CYAM3,non-native,0,,,,
"Cyperus amuricus",,CYAM2,non-native,0,,,,
"Cyperus bipartitus",,CYBI6,native,4,,,,
"Cyperus dentatus",,CYDE2,native,7,,,,
"Cyperus diandrus",,CYDI3,native,6,,,,
"Cyperus erythrorhizos",,CYER2,native,6,,,,
"Cyperus esculentus",,CYES,native,1,,,,
"Cyperus filicinus",,CYFI,native,5,,,,
"Cyperus flavescens",,CYFL,native,10,,,,
"Cyperus grayi",,CYGR2,native,8,,,,
"Cyperus houghtonii",,CYHO,native,8,,,,
"Cyperus lupulinus ssp. lupulinus",,CYLUL,native,4,,,,
"Cyperus lupulinus ssp. macilentus",,CYLUM,native,4,,,,
"Cyperus odoratus",,CYOD,native,6,,,,
"Cyperus polystachyos",,CYPO,native,8,,,,
"Cyperus retrorsus",,CYRE5,native,7,,,,
"Cyperus squarrosus",,CYSQ,native,2,,,,
"Cyperus strigosus",,CYST,native,3,,,,
"Cypripedium acaule",,CYAC3,native,5,,,,
"Cypripedium candidum",,CYCA5,native,9,,,,
"Cystopteris fragilis",,CYFR2,native,7,,,,
"Cystopteris protrusa",,CYPR4,native,7,,,,
"Cystopteris tenuis",,CYTE7,native,7,,,,
"Cytisus scoparius",,CYSC4,non-native,0,,,,
"Dactylis glomerata",,DAGL,non-native,0,,,,
"Dactylorhiza viridis",,DAVI6,native,8,,,,
"Danthonia compressa",,DACO,native,5,,,,
"Danthonia spicata",,DASP2,native,3,,,,
"Dasiphora fruticosa",,DAFR6,native,6,,,,
"Datura stramonium",,DAST,non-native,0,,,,
"Daucus carota",,DACA6,non-native,0,,,,
"Decodon verticillatus",,DEVE,native,7,,,,
"Dennstaedtia punctilobula",,DEPU2,native,3,,,,
"Deparia acrostichoides",,DEAC4,native,7,,,,
"Deschampsia cespitosa",,DECE,non-native,0,,,,
"Deschampsia flexuosa",,DEFL,native,5,,,,
"Descurainia pinnata",,DEPI,native,10,,,,
"Desmodium canadense",,DECA7,native,4,,,,
"Desmodium canescens",,DECA8,native,7,,,,
"Desmodium ciliare",,DECI,native,5,,,,
"Desmodium cuspidatum",,DECU,native,7,,,,
"Desmodium glutinosum",,DEGL5,native,6,,,,
"Desmodium laevigatum",,DELA2,native,10,,,,
"Desmodium marilandicum",,DEMA2,native,5,,,,
"Desmodium nudiflorum",,DENU4,native,5,,,,
"Desmodium obtusum",,DEOB5,native,5,,,,
"Desmodium paniculatum",,DEPA6,native,6,,,,
"Desmodium perplexum",,DEPE80,native,5,,,,
"Desmodium rotundifolium",,DERO3,native,7,,,,
"Desmodium sessilifolium",,DESE,native,6,,,,
"Dianthus armeria",,DIAR,non-native,0,,,,
"Dianthus barbatus",,DIBA,non-native,0,,,,
"Dianthus deltoides",,DIDE,non-native,0,,,,
"Dianthus plumarius",,DIPL,non-native,0,,,,
"Dicentra cucullaria",,DICU,native,7,,,,
"Dichanthelium acuminatum",,DIAC2,native,5,,,,
"Dichanthelium annulum",,DIAN10,native,5,,,,
"Dichanthelium boreale",,DIBO,native,5,,,,
"Dichanthelium boscii",,DIBO2,native,9,,,,
"Dichanthelium clandestinum",,DICL,native,3,,,,
"Dichanthelium columbianum",,DICO12,native,6,,,,
"Dichanthelium commonsianum",,DICO11,native,5,,,,
"Dichanthelium commutatum",,DICO2,native,5,,,,
"Dichanthelium depauperatum",,DIDE4,native,5,,,,
"Dichanthelium dichotomum",,DIDI6,native,5,,,,
"Dichanthelium latifolium",,DILA8,native,5,,,,
"Dichanthelium leibergii",,DILE2,native,5,,,,
"Dichanthelium lindheimeri",,DILI5,native,8,,,,
"Dichanthelium linearifolium",,DILI2,native,5,,,,
"Dichanthelium longiligulatum",,DILO4,native,9,,,,
"Dichanthelium lucidum",,DILU6,native,5,,,,
"Dichanthelium mattamuskeetense",,DIMA9,native,10,,,,
"Dichanthelium meridionale",,DIME2,native,5,,,,
"Dichanthelium microcarpon",,DIMI5,native,7,,,,
"Dichanthelium oligosanthes",,DIOL,native,3,,,,
"Dichanthelium ovale",,DIOV,native,5,,,,
"Dichanthelium polyanthes",,DIPO4,native,10,,,,
"Dichanthelium scabriusculum",,DISC2,native,4,,,,
"Dichanthelium scoparium",,DISC3,native,4,,,,
"Dichanthelium sphaerocarpon",,DISP2,native,5,,,,
"Dichanthelium sphaerocarpon var. isophyllum",,DISPI,native,10,,,,
"Dichanthelium spretum",,DISP4,native,8,,,,
"Dichanthelium villosissimum",,DIVI7,native,8,,,,
"Dichanthelium wrightianum",,DIWR3,native,10,,,,
"Diervilla lonicera",,DILO,native,5,,,,
"Digitalis purpurea",,DIPU,non-native,0,,,,
"Digitaria cognata",,DICO6,native,2,,,,
"Digitaria filiformis",,DIFI,native,8,,,,
"Diodia teres",,DITE2,native,1,,,,
"Dioscorea villosa",,DIVI4,native,6,,,,
"Diospyros virginiana",,DIVI5,native,8,,,,
"Diplotaxis muralis",,DIMU2,non-native,0,,,,
"Dipsacus fullonum",,DIFU2,non-native,0,,,,
"Distichlis spicata",,DISP,native,8,,,,
"Dodecatheon meadia",,DOME,native,10,,,,
"Doellingeria umbellata",,DOUM2,native,4,,,,
"Draba verna",,DRVE2,non-native,0,,,,
"Dracocephalum parviflorum",,DRPA2,non-native,0,,,,
"Drosera filiformis",,DRFI,native,9,,,,
"Drosera intermedia",,DRIN3,native,7,,,,
"Drosera rotundifolia",,DRRO,native,7,,,,
"Dryopteris carthusiana",,DRCA11,native,6,,,,
"Dryopteris clintoniana",,DRCL,native,8,,,,
"Dryopteris cristata",,DRCR4,native,8,,,,
"Dryopteris intermedia",,DRIN5,native,5,,,,
"Dryopteris marginalis",,DRMA4,native,6,,,,
"Dryopteris �triploidea",,DRTR,native,6,,,,
"Dulichium arundinaceum",,DUAR3,native,6,,,,
"Dysphania ambrosioides",,DYAM,non-native,0,,,,
"Echinacea pallida",,ECPA,non-native,0,,,,
"Echinochloa crus-galli",,ECCR,non-native,0,,,,
"Echinochloa frumentacea",,ECFR,non-native,0,,,,
"Echinochloa muricata",,ECMU2,native,1,,,,
"Echinochloa walteri",,ECWA,native,5,,,,
"Echinocystis lobata",,ECLO,native,3,,,,
"Echinops sphaerocephalus",,ECSP,non-native,0,,,,
"Echium vulgare",,ECVU,non-native,0,,,,
"Eclipta prostrata",,ECPR,native,1,,,,
"Elaeagnus angustifolia",,ELAN,non-native,0,,,,
"Elaeagnus umbellata",,ELUM,non-native,0,,,,
"Elatine americana",,ELAM3,native,9,,,,
"Elatine minima",,ELMI,native,8,,,,
"Eleocharis acicularis",,ELAC,native,4,,,,
"Eleocharis elliptica",,ELEL4,native,4,,,,
"Eleocharis engelmannii",,ELEN,native,2,,,,
"Eleocharis equisetoides",,ELEQ,native,10,,,,
"Eleocharis erythropoda",,ELER,native,5,,,,
"Eleocharis fallax",,ELFA,native,10,,,,
"Eleocharis intermedia",,ELIN,native,7,,,,
"Eleocharis melanocarpa",,ELME,native,9,,,,
"Eleocharis obtusa",,ELOB2,native,2,,,,
"Eleocharis olivacea",,ELOL,native,6,,,,
"Eleocharis ovata",,ELOV,native,6,,,,
"Eleocharis palustris",,ELPA3,native,5,,,,
"Eleocharis parvula",,ELPA5,native,7,,,,
"Eleocharis quadrangulata",,ELQU,native,8,,,,
"Eleocharis robbinsii",,ELRO,native,10,,,,
"Eleocharis rostellata",,ELRO2,native,9,,,,
"Eleocharis tenuis",,ELTE,native,5,,,,
"Eleocharis tricostata",,ELTR5,native,10,,,,
"Eleocharis tuberculosa",,ELTU,native,8,,,,
"Eleocharis uniglumis",,ELUN,native,8,,,,
"Eleusine indica",,ELIN3,non-native,0,,,,
"Ellisia nyctelea",,ELNY,non-native,0,,,,
"Elodea canadensis",,ELCA7,native,3,,,,
"Elodea nuttallii",,ELNU2,native,3,,,,
"Elodea schweinitzii",,ELSC,native,10,,,,
"Elymus canadensis",,ELCA4,native,6,,,,
"Elymus glabriflorus",,ELGL3,native,10,,,,
"Elymus repens",,ELRE4,native,1,,,,
"Elymus riparius",,ELRI,native,6,,,,
"Elymus villosus",,ELVI,native,7,,,,
"Elymus virginicus",,ELVI3,native,6,,,,
"Empetrum nigrum",,EMNI,native,9,,,,
"Epifagus virginiana",,EPVI2,native,7,,,,
"Epigaea repens",,EPRE2,native,6,,,,
"Epilobium ciliatum",,EPCI,native,3,,,,
"Epilobium coloratum",,EPCO,native,3,,,,
"Epilobium leptophyllum",,EPLE2,native,6,,,,
"Epilobium palustre",,EPPA,native,7,,,,
"Epilobium strictum",,EPST,native,7,,,,
"Epipactis helleborine",,EPHE,non-native,0,,,,
"Equisetum arvense",,EQAR,native,2,,,,
"Equisetum fluviatile",,EQFL,native,5,,,,
"Equisetum hyemale",,EQHY,native,2,,,,
"Equisetum palustre",,EQPA,native,5,,,,
"Equisetum pratense",,EQPR,native,4,,,,
"Equisetum sylvaticum",,EQSY,native,6,,,,
"Equisetum variegatum",,EQVA,native,3,,,,
"Eragrostis capillaris",,ERCA,native,2,,,,
"Eragrostis cilianensis",,ERCI,non-native,0,,,,
"Eragrostis hypnoides",,ERHY,native,4,,,,
"Eragrostis minor",,ERMI5,non-native,0,,,,
"Eragrostis pectinacea",,ERPE,native,1,,,,
"Eragrostis spectabilis",,ERSP,native,3,,,,
"Erechtites hieraciifolius",,ERHI12,native,1,,,,
"Erechtites hieraciifolius var. hieraciifolius",,ERHIH2,native,2,,,,
"Erechtites hieraciifolius var. megalocarpus",,ERHIM2,native,10,,,,
"Erica tetralix",,ERTE4,non-native,0,,,,
"Erigeron annuus",,ERAN,native,1,,,,
"Erigeron philadelphicus var. philadelphicus",,ERPH,native,2,,,,
"Erigeron philadelphicus var. provancheri",,ERPHP2,native,7,,,,
"Erigeron pulchellus",,ERPU,native,4,,,,
"Erigeron strigosus",,ERST3,native,1,,,,
"Eriocaulon aquaticum",,ERAQ2,native,9,,,,
"Eriocaulon parkeri",,ERPA4,native,9,,,,
"Eriophorum tenellum",,ERTE12,native,9,,,,
"Eriophorum vaginatum",,ERVA4,native,9,,,,
"Eriophorum virginicum",,ERVI8,native,8,,,,
"Eriophorum viridicarinatum",,ERVI9,native,10,,,,
"Erodium cicutarium",,ERCI6,non-native,0,,,,
"Eryngium planum",,ERPL5,non-native,0,,,,
"Erysimum cheiranthoides",,ERCH9,non-native,0,,,,
"Erythronium americanum",,ERAM5,native,5,,,,
"Eubotrys racemosa",,EURA5,native,8,,,,
"Eubotrys racemosus",,EURA14,native,6,,,,
"Euonymus alatus",,EUAL13,non-native,0,,,,
"Euonymus atropurpureus",,EUAT5,native,6,,,,
"Euonymus europaeus",,EUEU7,non-native,0,,,,
"Euonymus fortunei",,EUFO5,non-native,0,,,,
"Eupatorium hyssopifolium",,EUHY,native,3,,,,
"Eupatorium hyssopifolium var. hyssopifolium",,EUHYH,native,10,,,,
"Eupatorium leucolepis",,EULE,native,10,,,,
"Eupatorium novae-angliae",,EUNO,native,10,,,,
"Eupatorium perfoliatum",,EUPE3,native,3,,,,
"Eupatorium pilosum",,EUPI2,native,4,,,,
"Eupatorium pubescens",,EUPU11,native,10,,,,
"Eupatorium rotundifolium",,EURO4,native,6,,,,
"Eupatorium serotinum",,EUSE2,non-native,0,,,,
"Eupatorium sessilifolium",,EUSE3,native,7,,,,
"Eupatorium torreyanum",,EUTO6,native,10,,,,
"Euphorbia corollata",,EUCO10,non-native,0,,,,
"Euphorbia cyparissias",,EUCY2,non-native,0,,,,
"Euphorbia glyptosperma",,EUGL3,native,1,,,,
"Euphorbia helioscopia",,EUHE2,non-native,0,,,,
"Euphorbia ipecacuanhae",,EUIP,native,5,,,,
"Euphorbia lathyris",,EULA4,non-native,0,,,,
"Euphorbia maculata",,EUMA7,native,1,,,,
"Euphorbia nutans",,EUNU,native,1,,,,
"Euphorbia polygonifolia",,EUPO4,native,9,,,,
"Euphorbia vermiculata",,EUVE,native,1,,,,
"Euphrasia stricta",,EUST7,non-native,0,,,,
"Eurybia divaricata",,EUDI16,native,5,,,,
"Eurybia macrophylla",,EUMA27,native,5,,,,
"Eurybia spectabilis",,EUSP3,native,5,,,,
"Euthamia caroliniana",,EUCA26,native,4,,,,
"Euthamia graminifolia",,EUGR5,native,1,,,,
"Eutrochium dubium",,EUDU6,native,6,,,,
"Eutrochium fistulosum",,EUFI14,native,3,,,,
"Eutrochium maculatum",,EUMA9,native,4,,,,
"Eutrochium purpureum",,EUPU21,native,5,,,,
"Fagopyrum esculentum",,FAES2,non-native,0,,,,
"Fagus grandifolia",,FAGR,native,5,,,,
"Fallopia cilinodis",,FACI,native,4,,,,
"Fallopia cristata",,FACR2,native,7,,,,
"Fallopia scandens",,FASC,native,6,,,,
"Festuca brevipila",,7-FEB,non-native,0,,,,
"Festuca filiformis",,FEFI,non-native,0,,,,
"Festuca ovina",,FEOV,non-native,0,,,,
"Festuca rubra ssp. pruinosa",,FERUP5,native,8,,,,
"Festuca rubra ssp. rubra",,FERUR2,non-native,0,,,,
"Festuca subverticillata",,FESU3,native,6,,,,
"Filipendula ulmaria",,FIUL,non-native,0,,,,
"Fimbristylis autumnalis",,FIAU2,native,6,,,,
"Fimbristylis castanea",,FICA4,native,10,,,,
"Floerkea proserpinacoides",,FLPR,native,6,,,,
"Foeniculum vulgare",,FOVU,non-native,0,,,,
"Fragaria vesca",,FRVE,native,3,,,,
"Fragaria virginiana",,FRVI,native,1,,,,
"Frangula alnus",,FRAL4,non-native,0,,,,
"Fraxinus americana",,FRAM2,native,3,,,,
"Fraxinus excelsior",,FREX80,non-native,0,,,,
"Fraxinus nigra",,FRNI,native,8,,,,
"Fraxinus pennsylvanica",,FRPE,native,5,,,,
"Fuirena pumila",,FUPU,native,9,,,,
"Fumaria officinalis",,FUOF,non-native,0,,,,
"Galactia regularis",,GARE2,native,10,,,,
"Galearis spectabilis",,GASP5,native,10,,,,
"Galeopsis bifida",,GABI3,non-native,0,,,,
"Galeopsis ladanum",,GALA,non-native,0,,,,
"Galeopsis tetrahit",,GATE2,non-native,0,,,,
"Galinsoga parviflora",,GAPA2,non-native,0,,,,
"Galinsoga quadriradiata",,GAQU,non-native,0,,,,
"Galium album",,GAAL,non-native,0,,,,
"Galium aparine",,GAAP2,native,1,,,,
"Galium asprellum",,GAAS2,native,4,,,,
"Galium circaezans",,GACI2,native,6,,,,
"Galium lanceolatum",,GALA3,native,6,,,,
"Galium mollugo",,GAMO,non-native,0,,,,
"Galium obtusum",,GAOB,native,5,,,,
"Galium palustre",,GAPA3,native,4,,,,
"Galium pilosum",,GAPI2,native,6,,,,
"Galium tinctorium",,GATI,native,5,,,,
"Galium trifidum",,GATR2,native,6,,,,
"Galium triflorum",,GATR3,native,6,,,,
"Galium verum",,GAVE,non-native,0,,,,
"Gamochaeta purpurea",,GAPU3,native,5,,,,
"Gaultheria hispidula",,GAHI2,native,9,,,,
"Gaultheria procumbens",,GAPR2,native,5,,,,
"Gaylussacia baccata",,GABA,native,6,,,,
"Gaylussacia bigeloviana",,GABI7,native,9,,,,
"Gaylussacia dumosa",,GADU,native,8,,,,
"Gaylussacia frondosa",,GAFR2,native,7,,,,
"Genista tinctoria",,GETI,non-native,0,,,,
"Gentiana andrewsii",,GEAN,native,6,,,,
"Gentiana clausa",,GECL,native,5,,,,
"Gentiana linearis",,GELI3,native,6,,,,
"Gentiana saponaria",,GESA,native,10,,,,
"Gentianopsis crinita",,GECR2,native,5,,,,
"Geranium bicknellii",,GEBI2,native,7,,,,
"Geranium carolinianum",,GECA5,native,3,,,,
"Geranium maculatum",,GEMA,native,5,,,,
"Geranium molle",,GEMO,non-native,0,,,,
"Geranium pusillum",,GEPU2,non-native,0,,,,
"Geranium robertianum",,GERO,native,4,,,,
"Geum aleppicum",,GEAL3,native,3,,,,
"Geum canadense",,GECA7,native,4,,,,
"Geum fragarioides",,GEFR3,native,7,,,,
"Geum laciniatum",,GELA,native,4,,,,
"Geum virginianum",,GEVI4,native,7,,,,
"Gillenia trifoliata",,GITR6,non-native,0,,,,
"Glaucium flavum",,GLFL,non-native,0,,,,
"Glaux maritima",,GLMA,native,8,,,,
"Glechoma hederacea",,GLHE2,non-native,0,,,,
"Gleditsia triacanthos",,GLTR,non-native,0,,,,
"Glyceria acutiflora",,GLAC,native,7,,,,
"Glyceria canadensis",,GLCA,native,6,,,,
"Glyceria fluitans",,GLFL2,non-native,0,,,,
"Glyceria grandis",,GLGR,native,4,,,,
"Glyceria laxa",,GLLA,native,6,,,,
"Glyceria melicaria",,GLME2,native,7,,,,
"Glyceria obtusa",,GLOB,native,7,,,,
"Glyceria septentrionalis",,GLSE3,native,7,,,,
"Glyceria striata",,GLST,native,5,,,,
"Glycyrrhiza lepidota",,GLLE3,non-native,0,,,,
"Gnaphalium uliginosum",,GNUL,non-native,0,,,,
"Goodyera pubescens",,GOPU,native,7,,,,
"Goodyera tesselata",,GOTE,native,7,,,,
"Gratiola aurea",,GRAU,native,6,,,,
"Gratiola neglecta",,GRNE,native,3,,,,
"Grindelia squarrosa",,GRSQ,non-native,0,,,,
"Gymnocarpium dryopteris",,GYDR,native,7,,,,
"Gymnocladus dioicus",,GYDI,non-native,0,,,,
"Gypsophila paniculata",,GYPA,non-native,0,,,,
"Hackelia deflexa",,HADE,native,10,,,,
"Hackelia virginiana",,HAVI2,native,5,,,,
"Hamamelis virginiana",,HAVI4,native,6,,,,
"Hedeoma hispida",,HEHI,native,5,,,,
"Hedeoma pulegioides",,HEPU,native,5,,,,
"Helenium autumnale",,HEAU,native,5,,,,
"Helianthemum bicknellii",,HEBI2,native,5,,,,
"Helianthemum canadense",,HECA3,native,5,,,,
"Helianthemum dumosum",,HEDU,native,4,,,,
"Helianthemum propinquum",,HEPR,native,5,,,,
"Helianthus angustifolius",,HEAN2,native,10,,,,
"Helianthus annuus",,HEAN3,non-native,0,,,,
"Helianthus debilis",,HEDE4,non-native,0,,,,
"Helianthus decapetalus",,HEDE,native,5,,,,
"Helianthus divaricatus",,HEDI2,native,5,,,,
"Helianthus giganteus",,HEGI,native,4,,,,
"Helianthus grosseserratus",,HEGR4,non-native,0,,,,
"Helianthus mollis",,HEMO2,non-native,0,,,,
"Helianthus pauciflorus",,HEPA19,non-native,0,,,,
"Helianthus petiolaris",,HEPE,non-native,0,,,,
"Helianthus strumosus",,HEST,native,5,,,,
"Helianthus tuberosus",,HETU,non-native,0,,,,
"Helianthus �laetiflorus",,HELA,non-native,0,,,,
"Heliopsis helianthoides",,HEHE5,native,5,,,,
"Hemerocallis fulva",,HEFU,non-native,0,,,,
"Hepatica nobilis var. acuta",,HENOA,native,7,,,,
"Hepatica nobilis var. obtusa",,HENOO,native,7,,,,
"Heracleum maximum",,HEMA80,native,5,,,,
"Hesperis matronalis",,HEMA3,non-native,0,,,,
"Heteranthera dubia",,HEDU2,native,6,,,,
"Heteranthera reniformis",,HERE,native,7,,,,
"Heuchera americana var. americana",,HEAMA2,native,7,,,,
"Hibiscus moscheutos",,HIMO,native,7,,,,
"Hibiscus trionum",,HITR,non-native,0,,,,
"Hieracium aurantiacum",,HIAU,non-native,0,,,,
"Hieracium caespitosum",,HICA10,non-native,0,,,,
"Hieracium canadense",,HICA3,native,1,,,,
"Hieracium gronovii",,HIGR3,native,4,,,,
"Hieracium kalmii",,HIKA2,native,5,,,,
"Hieracium marianum",,HIMA10,non-native,0,,,,
"Hieracium paniculatum",,HIPA2,native,5,,,,
"Hieracium pilosella",,HIPI,non-native,0,,,,
"Hieracium piloselloides",,HIPI2,non-native,0,,,,
"Hieracium scabrum",,HISC,native,4,,,,
"Hieracium umbellatum",,HIUM,native,3,,,,
"Hieracium venosum",,HIVE,native,6,,,,
"Hieracium �flagellare",,HIFL2,non-native,0,,,,
"Hierochloe hirta ssp. hirta",,HIHIH2,non-native,0,,,,
"Hierochloe odorata",,HIOD,native,6,,,,
"Hippuris vulgaris",,HIVU2,non-native,0,,,,
"Holcus lanatus",,HOLA,non-native,0,,,,
"Honckenya peploides",,HOPE,native,9,,,,
"Hordeum jubatum",,HOJU,native,3,,,,
"Hordeum vulgare",,HOVU,non-native,0,,,,
"Hottonia inflata",,HOIN,native,7,,,,
"Houstonia caerulea",,HOCA4,native,1,,,,
"Houstonia canadensis",,HOCA5,native,7,,,,
"Houstonia longifolia",,HOLO,native,7,,,,
"Houstonia purpurea",,HOPU2,native,4,,,,
"Hudsonia ericoides",,HUER,native,8,,,,
"Hudsonia tomentosa",,HUTO,native,6,,,,
"Humulus japonicus",,HUJA,non-native,0,,,,
"Humulus lupulus var. lupuloides",,HULUL,native,3,,,,
"Humulus lupulus var. lupulus",,HULU,native,1,,,,
"Humulus lupulus var. pubescens",,HULUP,native,10,,,,
"Huperzia appalachiana",,HUAP,native,9,,,,
"Huperzia lucidula",,HULU2,native,5,,,,
"Hydrangea arborescens",,HYAR,native,7,,,,
"Hydrangea paniculata",,HYPA,non-native,0,,,,
"Hydrilla verticillata",,HYVE3,non-native,0,,,,
"Hydrocotyle americana",,HYAM,native,5,,,,
"Hydrocotyle umbellata",,HYUM,native,7,,,,
"Hydrocotyle verticillata",,HYVE2,native,10,,,,
"Hydrophyllum canadense",,HYCA3,native,8,,,,
"Hydrophyllum virginianum",,HYVI,native,6,,,,
"Hylodesmum glutinosum",,HYGL,native,7,,,,
"Hylodesmum nudiflorum",,HYNU2,native,7,,,,
"Hylotelephium telephium",,HYTE10,non-native,0,,,,
"Hyoscyamus niger",,HYNI,non-native,0,,,,
"Hypericum adpressum",,HYAD,native,9,,,,
"Hypericum boreale",,HYBO2,native,7,,,,
"Hypericum canadense",,HYCA7,native,5,,,,
"Hypericum densiflorum",,HYDE,native,10,,,,
"Hypericum denticulatum",,HYDE2,native,10,,,,
"Hypericum ellipticum",,HYEL,native,5,,,,
"Hypericum fraseri",,HYFR5,native,8,,,,
"Hypericum gentianoides",,HYGE,native,4,,,,
"Hypericum hypericoides",,HYHYM,native,5,,,,
"Hypericum majus",,HYMA2,native,5,,,,
"Hypericum mutilum",,HYMU,native,5,,,,
"Hypericum prolificum",,HYPR,native,3,,,,
"Hypericum punctatum",,HYPU,native,4,,,,
"Hypericum stragulum",,HYST4,native,5,,,,
"Hypericum virginicum",,HYVI4,native,7,,,,
"Hypochaeris radicata",,HYRA3,non-native,0,,,,
"Hypopitys lanuginosa",,HYLA9,native,8,,,,
"Hypopitys monotropa",,HYMO3,native,7,,,,
"Hypoxis hirsuta",,HYHI2,native,5,,,,
"Iberis amara",,IBAM,non-native,0,,,,
"Ilex glabra",,ILGL,native,8,,,,
"Ilex laevigata",,ILLA,native,7,,,,
"Ilex montana",,ILMO,native,8,,,,
"Ilex mucronata",,ILMU,native,7,,,,
"Ilex opaca",,ILOP,native,8,,,,
"Ilex verticillata",,ILVE,native,5,,,,
"Impatiens capensis",,IMCA,native,3,,,,
"Impatiens pallida",,IMPA,native,4,,,,
"Inula helenium",,INHE,non-native,0,,,,
"Ionactis linariifolius",,IOLI2,native,5,,,,
"Ipomoea pandurata",,IPPA,native,10,,,,
"Ipomoea purpurea",,IPPU2,non-native,0,,,,
"Iris germanica",,IRGE,non-native,0,,,,
"Iris prismatica",,IRPR,native,8,,,,
"Iris pseudacorus",,IRPS,non-native,0,,,,
"Iris versicolor",,IRVE2,native,4,,,,
"Iris virginica",,IRVI,native,5,,,,
"Isoetes acadiensis",,ISAC,native,8,,,,
"Isoetes echinospora ssp. muricata",,ISECM,native,7,,,,
"Isoetes engelmannii",,ISEN,native,6,,,,
"Isoetes tuckermanii",,ISTU,native,9,,,,
"Isotria verticillata",,ISVE,native,8,,,,
"Iva frutescens",,IVFR,native,8,,,,
"Jasione montana",,JAMO,non-native,0,,,,
"Juglans cinerea",,JUCI,native,6,,,,
"Juglans nigra",,JUNI,native,5,,,,
"Juncus acuminatus",,JUAC,native,5,,,,
"Juncus ambiguus",,JUAM3,native,8,,,,
"Juncus anthelatus",,JUAN3,native,2,,,,
"Juncus arcticus",,JUAR2,native,4,,,,
"Juncus articulatus",,JUAR4,native,4,,,,
"Juncus biflorus",,JUBI,native,7,,,,
"Juncus brachycarpus",,JUBR,native,5,,,,
"Juncus brachycephalus",,JUBR2,native,9,,,,
"Juncus brevicaudatus",,JUBR4,native,4,,,,
"Juncus bufonius",,JUBU,native,2,,,,
"Juncus canadensis",,JUCA3,native,5,,,,
"Juncus debilis",,JUDE,native,6,,,,
"Juncus dichotomus",,JUDI,native,6,,,,
"Juncus dudleyi",,JUDU2,native,4,,,,
"Juncus effusus",,JUEF,native,2,,,,
"Juncus effusus var. pylaei",,JUEFP2,native,3,,,,
"Juncus ensifolius var. ensifolius",,JUEN,native,10,,,,
"Juncus filiformis",,JUFI,native,7,,,,
"Juncus gerardii",,JUGE,native,8,,,,
"Juncus greenei",,JUGR,native,4,,,,
"Juncus marginatus",,JUMA4,native,4,,,,
"Juncus militaris",,JUMI2,native,8,,,,
"Juncus nodosus",,JUNO2,native,4,,,,
"Juncus pelocarpus",,JUPE,native,6,,,,
"Juncus pylaei",,JUPY,native,3,,,,
"Juncus scirpoides",,JUSC,native,10,,,,
"Juncus secundus",,JUSE,native,7,,,,
"Juncus subcaudatus",,JUSU,native,7,,,,
"Juncus subnodulosus",,JUSU7,non-native,0,,,,
"Juncus tenuis",,JUTE,native,1,,,,
"Juncus torreyi",,JUTO,native,2,,,,
"Juniperus communis",,JUCO6,native,3,,,,
"Juniperus virginiana",,JUVI,native,3,,,,
"Justicia americana",,JUAM,native,7,,,,
"Kalmia angustifolia",,KAAN,native,6,,,,
"Kalmia latifolia",,KALA,native,6,,,,
"Knautia arvensis",,KNAR,non-native,0,,,,
"Krigia biflora",,KRBI,native,4,,,,
